DATE;TIME;10MAA50CP012壯XQ03;10MAA50CP012壯XQ02;10MAA50CP012壯XQ01;10MAA50CP011壯XQ02;10MAA50CP011壯XQ01;10MAA50CP011壯XQ03;10MAA50CP013壯XQ01;10MAA50CP013壯XQ02;10MAA50CP013壯XQ03;10MAA50CP001壯XQ01;10MAA50CP012匣Q01低F;10MAA50CP011匣Q03低F;10MAA50CP013匣Q01低F;10MAA50CP011匣Q02利_AL;10MAA50CP011匣Q01低F;10MAA50CP013匣Q02利_AL;10MAA50CP012匣Q03低F;10MAA50CP012匣Q02利_AL;10MAA50CP013匣Q02低F;10MAA50CP013匣Q03低F;10MAA50CP011匣Q02低F;10MAA50CP012匣Q02低F;10MAA50CP001匣Q01低F;
03.06.2023;03:30:00,000;1,8694;20,089;25,965;20,105;25,953;1,8697;25,958;20,777;1,8990;113,17;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;04:00:00,000;1,8706;20,122;25,966;20,149;25,953;1,8710;25,958;20,826;1,9003;112,87;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;04:30:00,000;1,8818;20,345;25,966;20,418;25,953;1,8827;25,958;21,099;1,9115;111,59;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;05:00:00,000;1,9040;20,882;25,968;20,898;25,953;1,9039;25,958;21,595;1,9361;108,86;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;05:30:00,000;1,9088;21,021;25,965;21,022;25,952;1,9087;25,958;21,783;1,9410;108,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;06:00:00,000;1,8869;20,507;25,966;20,516;25,952;1,8870;25,958;21,220;1,9179;111,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;06:30:00,000;1,8719;20,134;25,966;20,167;25,952;1,8718;25,958;20,838;1,9010;112,68;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;07:00:00,000;1,8685;20,049;25,968;20,065;25,953;1,8686;25,958;20,764;1,8978;113,04;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;07:30:00,000;1,8658;19,987;25,965;19,989;25,953;1,8660;25,959;20,677;1,8949;113,32;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;08:00:00,000;1,8686;20,068;25,965;20,090;25,953;1,8688;25,959;20,755;1,8979;112,88;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;08:30:00,000;1,8686;20,090;25,966;20,072;25,953;1,8688;25,959;20,777;1,8983;112,88;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;09:00:00,000;1,8693;20,092;25,966;20,097;25,952;1,8694;25,959;20,759;1,8988;112,76;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;09:30:00,000;1,8691;20,084;25,968;20,097;25,952;1,8692;25,959;20,772;1,8990;112,78;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;10:00:00,000;1,8702;20,112;25,968;20,121;25,952;1,8702;25,959;20,793;1,8996;112,65;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;10:30:00,000;1,8689;20,077;25,968;20,086;25,952;1,8691;25,959;20,749;1,8983;112,78;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;11:00:00,000;1,8658;19,994;25,968;20,014;25,952;1,8654;25,959;20,693;1,8949;113,09;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;11:30:00,000;1,8623;19,905;25,966;19,916;25,953;1,8619;25,959;20,572;1,8920;113,48;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;12:00:00,000;1,8642;19,970;25,966;19,977;25,953;1,8642;25,959;20,666;1,8931;113,19;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;12:30:00,000;1,8641;19,965;25,966;19,992;25,953;1,8644;25,959;20,646;1,8934;113,15;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;13:00:00,000;1,8637;19,955;25,966;19,961;25,953;1,8639;25,959;20,633;1,8928;113,16;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;13:30:00,000;1,8632;19,941;25,968;19,970;25,953;1,8631;25,959;20,624;1,8924;113,25;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;14:00:00,000;1,8628;19,941;25,968;19,941;25,952;1,8630;25,959;20,612;1,8919;113,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;14:30:00,000;1,8630;19,941;25,968;19,955;25,952;1,8633;25,959;20,612;1,8923;113,26;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;15:00:00,000;1,8640;19,957;25,968;19,981;25,952;1,8642;25,959;20,648;1,8929;113,08;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;15:30:00,000;1,8642;19,975;25,965;19,981;25,952;1,8644;25,959;20,651;1,8934;113,03;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;16:00:00,000;1,8645;19,975;25,965;19,999;25,952;1,8649;25,959;20,647;1,8938;112,94;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;16:30:00,000;1,8640;19,958;25,966;19,975;25,952;1,8640;25,959;20,636;1,8929;113,13;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;17:00:00,000;1,8640;19,965;25,966;19,988;25,952;1,8640;25,959;20,648;1,8929;113,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;17:30:00,000;1,8634;19,954;25,966;19,958;25,952;1,8634;25,959;20,625;1,8925;113,24;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;18:00:00,000;1,8627;19,930;25,965;19,952;25,952;1,8628;25,959;20,610;1,8918;113,38;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;18:30:00,000;1,8620;19,919;25,968;19,916;25,952;1,8622;25,959;20,578;1,8911;113,46;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;19:00:00,000;1,8623;19,931;25,968;19,937;25,952;1,8625;25,959;20,594;1,8910;113,48;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;19:30:00,000;1,8618;19,911;25,968;19,932;25,952;1,8619;25,959;20,592;1,8906;113,58;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;20:00:00,000;1,8614;19,908;25,966;19,924;25,952;1,8617;25,959;20,574;1,8903;113,56;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;20:30:00,000;1,8611;19,901;25,966;19,915;25,952;1,8610;25,959;20,566;1,8901;113,61;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;21:00:00,000;1,8611;19,901;25,968;19,915;25,952;1,8613;25,959;20,585;1,8903;113,66;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;21:30:00,000;1,8614;19,901;25,966;19,915;25,949;1,8613;25,959;20,572;1,8900;113,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;22:00:00,000;1,8612;19,901;25,968;19,915;25,952;1,8612;25,959;20,567;1,8904;113,62;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;22:30:00,000;1,8899;20,616;25,968;20,662;25,952;1,8865;25,959;21,351;1,9202;110,32;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;23:00:00,000;1,9770;22,486;25,965;22,561;25,952;1,9749;25,959;23,392;2,0130;100,91;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
03.06.2023;23:30:00,000;2,0054;23,204;25,965;23,143;25,952;2,0058;25,959;24,076;2,0460;98,828;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;00:00:00,000;1,9295;21,428;25,965;21,417;25,952;1,9274;25,959;22,269;1,9603;106,76;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;00:30:00,000;1,9096;20,997;25,966;21,013;25,952;1,9112;25,960;21,811;1,9410;107,92;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;01:00:00,000;1,9803;22,619;25,966;22,622;25,952;1,9809;25,959;23,504;2,0168;100,95;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;01:30:00,000;2,0257;23,670;25,966;23,666;25,952;2,0256;25,959;24,623;2,0668;96,580;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;02:00:00,000;2,0263;23,718;25,966;23,732;25,952;2,0267;25,959;24,692;2,0677;96,683;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;02:30:00,000;1,9984;22,848;25,966;22,965;25,952;1,9963;25,959;23,897;2,0361;98,985;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;03:00:00,000;1,9131;21,005;25,966;21,012;25,952;1,9101;25,959;21,749;1,9439;108,52;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;03:30:00,000;1,8602;19,904;25,966;19,910;25,952;1,8608;25,959;20,583;1,8899;113,56;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;04:00:00,000;1,8632;19,935;25,966;19,943;25,952;1,8632;25,957;20,641;1,8924;113,03;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;04:30:00,000;1,8797;20,356;25,966;20,341;25,953;1,8794;25,957;21,085;1,9114;111,13;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;05:00:00,000;1,9132;21,160;25,968;21,165;25,953;1,9153;25,958;21,905;1,9485;107,06;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;05:30:00,000;1,9198;21,136;25,966;21,249;25,953;1,9191;25,958;21,991;1,9545;106,45;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;06:00:00,000;1,8826;20,368;25,968;20,403;25,953;1,8843;25,958;21,081;1,9138;110,95;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;06:30:00,000;1,8607;19,876;25,968;19,906;25,952;1,8607;25,958;20,555;1,8893;113,49;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;07:00:00,000;1,8585;19,831;25,966;19,849;25,952;1,8589;25,958;20,510;1,8875;113,84;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;07:30:00,000;1,8575;19,802;25,966;19,829;25,952;1,8577;25,958;20,488;1,8861;113,94;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;08:00:00,000;1,8566;19,784;25,966;19,798;25,953;1,8568;25,958;20,469;1,8856;114,14;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;08:30:00,000;1,8557;19,769;25,966;19,775;25,952;1,8557;25,959;20,429;1,8840;114,38;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;09:00:00,000;1,8542;19,731;25,966;19,746;25,952;1,8542;25,959;20,395;1,8827;114,64;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;09:30:00,000;1,8529;19,688;25,966;19,711;25,949;1,8530;25,959;20,352;1,8814;114,87;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;10:00:00,000;1,8521;19,696;25,966;19,711;25,953;1,8523;25,959;20,359;1,8805;115,12;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;10:30:00,000;1,8507;19,650;25,966;19,677;25,953;1,8507;25,959;20,320;1,8791;115,33;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;11:00:00,000;1,8501;19,650;25,965;19,653;25,953;1,8505;25,959;20,299;1,8787;115,47;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;11:30:00,000;1,8545;19,732;25,965;19,753;25,952;1,8548;25,959;20,396;1,8834;114,51;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;12:00:00,000;1,8573;19,809;25,965;19,824;25,952;1,8573;25,958;20,482;1,8859;114,05;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;12:30:00,000;1,8581;19,841;25,966;19,858;25,952;1,8584;25,958;20,523;1,8868;113,87;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;13:00:00,000;1,8603;19,875;25,966;19,898;25,952;1,8603;25,958;20,558;1,8889;113,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;13:30:00,000;1,8614;19,909;25,966;19,904;25,952;1,8615;25,959;20,576;1,8905;113,47;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;14:00:00,000;1,8613;19,904;25,966;19,924;25,949;1,8614;25,959;20,589;1,8904;113,48;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;14:30:00,000;1,8611;19,883;25,965;19,903;25,953;1,8613;25,958;20,568;1,8901;113,52;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;15:00:00,000;1,8606;19,898;25,965;19,895;25,953;1,8609;25,958;20,565;1,8898;113,66;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;15:30:00,000;1,8602;19,869;25,965;19,895;25,953;1,8607;25,958;20,556;1,8891;113,66;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;16:00:00,000;1,8600;19,869;25,965;19,876;25,953;1,8602;25,958;20,538;1,8885;113,75;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;16:30:00,000;1,8607;19,889;25,966;19,903;25,953;1,8608;25,958;20,566;1,8896;113,65;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;17:00:00,000;1,8593;19,859;25,966;19,873;25,952;1,8592;25,958;20,514;1,8883;113,86;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;17:30:00,000;1,8591;19,854;25,966;19,859;25,952;1,8591;25,958;20,532;1,8880;113,94;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;18:00:00,000;1,8590;19,855;25,966;19,869;25,952;1,8594;25,958;20,517;1,8879;113,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;18:30:00,000;1,8588;19,834;25,965;19,861;25,952;1,8588;25,958;20,518;1,8877;113,95;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;19:00:00,000;1,8582;19,815;25,965;19,839;25,952;1,8586;25,958;20,503;1,8868;114,11;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;19:30:00,000;1,8583;19,837;25,965;19,851;25,952;1,8586;25,958;20,503;1,8872;114,07;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;20:00:00,000;1,8587;19,861;25,965;19,882;25,952;1,8591;25,958;20,530;1,8878;113,94;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;20:30:00,000;1,8586;19,844;25,965;19,855;25,952;1,8588;25,958;20,513;1,8877;113,97;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;21:00:00,000;1,8588;19,851;25,965;19,859;25,952;1,8591;25,958;20,524;1,8879;113,89;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;21:30:00,000;1,8591;19,851;25,965;19,873;25,952;1,8591;25,958;20,526;1,8881;113,92;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;22:00:00,000;1,8598;19,922;25,965;19,931;25,952;1,8598;25,958;20,608;1,8886;113,77;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;22:30:00,000;1,8615;19,905;25,965;19,921;25,952;1,8613;25,958;20,560;1,8901;113,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;23:00:00,000;1,8596;19,858;25,966;19,879;25,952;1,8597;25,958;20,522;1,8884;113,75;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
04.06.2023;23:30:00,000;1,8602;19,881;25,966;19,894;25,952;1,8604;25,958;20,569;1,8892;113,63;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;00:00:00,000;1,8607;19,918;25,966;19,908;25,952;1,8609;25,958;20,557;1,8897;113,56;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;00:30:00,000;1,8612;19,886;25,966;19,926;25,953;1,8613;25,958;20,584;1,8900;113,49;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;01:00:00,000;1,8627;19,941;25,966;19,965;25,953;1,8630;25,958;20,630;1,8920;113,29;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;01:30:00,000;1,8635;19,952;25,965;19,974;25,953;1,8638;25,958;20,634;1,8928;113,18;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;02:00:00,000;1,8643;19,984;25,965;20,025;25,949;1,8644;25,958;20,650;1,8935;113,06;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;02:30:00,000;1,9220;21,416;25,965;21,457;25,949;1,9230;25,959;22,092;1,9580;106,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;03:00:00,000;2,0676;24,786;25,965;24,854;25,952;2,0702;25,959;25,734;2,1222;92,330;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;03:30:00,000;2,1725;27,022;25,966;27,055;25,952;2,1727;25,958;28,252;2,2274;85,141;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;04:00:00,000;2,1706;27,059;25,966;27,069;25,952;2,1707;25,958;28,314;2,2246;85,625;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
05.06.2023;04:30:00,000;2,0978;25,239;25,966;25,110;25,952;2,0961;25,958;26,257;2,1430;92,420;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
