Timestamp;Value;Quality;Alarmtype;Suppressed;Auto-Suppressed;Display-Suppressed;Tagname;TagId;Description;Project Status;Gone Text;Raised Text;Priority;Soe;Tagout;
2025.10.27 00:00:00.000 GMT+00:00;0;227;101;0;0;0;22LCA20AA801§§P2_CLOSE;29370530;РПК НД КУ-22 ЛОГ УПР;1;;КОМ ЗАЩ ЗАКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;101;0;0;0;22LCA20AA801§§P2_OPEN;29369549;РПК НД КУ-22 ЛОГ УПР;1;;КОМ ЗАЩ ОТКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§P_CLOSE;29371071;РПК НД КУ-22;1;[ЗАЩИТА АГРЕГАТА НА ЗАКР];ЗАЩИТА АГРЕГАТА НА ЗАКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§P_OPEN;29369881;РПК НД КУ-22;1;[ЗАЩИТА АГРЕГАТА НА ОТКР];ЗАЩИТА АГРЕГАТА НА ОТКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§Q_AL;29367742;РПК НД КУ-22;1;[НЕТ КОДА КАЧЕСТВА ОБРАТН СВЯЗИ];НЕТ КОДА КАЧЕСТВА ОБРАТН СВЯЗИ;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22LCA20AA801§§SD_NCL;29370316;РПК НД КУ-22;1;[НЕСООТВЕТСТВИЕ СОСТ ЗАКР];НЕСООТВЕТСТВИЕ СОСТ ЗАКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;22LCA20AA801§§SD_NOP;29370351;РПК НД КУ-22;1;[НЕСООТВЕТСТВИЕ СОСТ ОТКР];НЕСООТВЕТСТВИЕ СОСТ ОТКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;6;0;0;0;22LCA20AA801§§TAGOUT;29367849;РПК НД КУ-22;1;[РЕЖИМ БЛОКИР КОМАНД];РЕЖИМ БЛОКИР КОМАНД;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§TQ_CL;29372471;РПК НД КУ-22;1;[СРАБ МУФТЫ ДО КОНЦ ЗАКР];СРАБ МУФТЫ ДО КОНЦ ЗАКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§TQ_FBCL;29368809;РПК НД КУ-22;1;[СРАБ МУФТ ПОСЛЕ КОНЦЕВ ЗАКР];СРАБ МУФТ ПОСЛЕ КОНЦЕВ ЗАКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§TQ_FBOP;29368922;РПК НД КУ-22;1;[СРАБ МУФТ ПОСЛЕ КОНЦЕВ ОТКР];СРАБ МУФТ ПОСЛЕ КОНЦЕВ ОТКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;22LCA20AA801§§TQ_OP;29372338;РПК НД КУ-22;1;[СРАБ МУФТЫ ДО КОНЦЕВ ОТКР];СРАБ МУФТЫ ДО КОНЦЕВ ОТКР;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;11;0;0;0;22LCA20AA801§§TRBL;29367982;РПК НД КУ-22;1;ЗАПИТАН;РАСПИТАН;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;11;0;0;0;22LCA20AA801§§TRBL_AL;29371688;РПК НД КУ-22;1;[ОБОБЩЕН ОШИБКА];ОБОБЩЕН ОШИБКА;0;0;0;
2025.10.27 00:00:00.000 GMT+00:00;0;195;9;0;0;0;22LCA20AA801§§XC01;29370779;РПК НД КУ-22;1;[ОТКРЫТО];ОТКРЫТО;0;0;0;
