Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ52AN001§3217121§MAINTAL;28314743;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ52AN001§3217121§MAINTINT;28314160;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ52AN001§3217122§MAINTAL;28314618;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAQ52AN001§3217122§MAINTINT;28314379;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;39171.02;195;23MAQ52AN001§§XQ11;28314194;ВЕНТ КПУ 2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;106.0;195;23MAQ52AN001§§XQ12;28314195;ВЕНТ КПУ 2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;39171.02;195;23MAQ52AN001§§XQ13;28314191;ВЕНТ КПУ 2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;106.0;195;23MAQ52AN001§§XQ14;28314193;ВЕНТ КПУ 2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;5.1661525;195;23MAQ52CE002§§XQ01;28312382;I ВЕНТ КПУ 2;А;1;0.0;50.0;
2025.10.27 00:00:00.000 GMT+00:00;131.3884;195;23MAV04CL001§§XQ01;28312526;L БГМ;мм;1;0.0;1000.0;
2025.10.27 00:00:00.000 GMT+00:00;469.77066;195;23MAV10CL001§§XQ01;28312381;L БСС;мм;1;0.0;1540.0;
2025.10.27 00:00:00.000 GMT+00:00;0.011014828;195;23MAV10CP001§§XQ01;28312624;P-P МБ СМЗ;кПа;1;0.0;2.5;
2025.10.27 00:00:00.000 GMT+00:00;51.399994;195;23MAV10CT001§§XQ01;28312345;T МСЛ МБ;°C;1;-50.0;200.0;
2025.10.27 00:00:00.000 GMT+00:00;534.612;195;23MAV10FL001§§XQ01;28312471;L БСС;мм;1;0.0;1000.0;
