Timestamp;Value;Quality;Alarmtype;Suppressed;Auto-Suppressed;Display-Suppressed;Tagname;TagId;Description;Project Status;Gone Text;Raised Text;Priority;Soe;Tagout;
2025.10.28 00:00:00.000 GMT+00:00;0;195;1;0;1;0;10MAC10CT011A§§XH01;29361806;ТУРБ НД 1 ФИН ЭТАП перед Т.пара $ LPT 1 FNL STG U/STR STMT;1;;СЛИШК ВЫС $ TOO HIGH;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;3;0;1;0;10MAC10CT011A§§XH03;29361810;ТУРБ НД 1 ФИН ЭТАП перед Т.пара $ LPT 1 FNL STG U/STR STMT;1;;ВЫС $ HIGH;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT011A§§XM20;29362437;ТУРБ НД 1 ФИН ЭТАП перед Т.пара $ LPT 1 FNL STG U/STR STMT;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT012A§XQ01§CF;29361092;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT012A§§XM20;29362180;ТУРБ НД 1 ФИН ЭТАП перед Т.пара $ LPT 1 FNL STG U/STR STMT;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT013A§XQ01§CF;29361757;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT013A§§XM20;29360715;ТУРБ НД 1 ФИН ЭТАП перед Т.пара $ LPT 1 FNL STG U/STR STMT;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT071A§XQ01§CF;29360778;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT071A§§Q_AL;29361061;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC10CT071A§§XH01;29361526;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;БВЫКЛ $ TRIP;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC10CT071A§§XH03;29361531;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;ВЫС $ HIGH;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT071A§§XM20;29360693;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;КАН ОШ-КА $ CAN FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT072A§XQ01§CF;29362961;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT072A§§Q_AL;29362548;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC10CT072A§§XH01;29362549;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;БВЫКЛ $ TRIP;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC10CT072A§§XH03;29362546;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;ВЫС $ HIGH;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT072A§§XM20;29361148;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;КАН ОШ-КА $ CAN FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT073A§XQ01§CF;29363225;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT073A§§Q_AL;29363130;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC10CT073A§§XH01;29362083;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;БВЫКЛ $ TRIP;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC10CT073A§§XH03;29362091;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;ВЫС $ HIGH;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10CT073A§§XM20;29363066;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;КАН ОШ-КА $ CAN FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC10EZ110§§XK20;29361677;ЗАЩ ОБЛАПАЧИВАНИЕ ТЕМП НД $ TEMP LP BLADING PROT;1;;ОШ-КА $ FAIL;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;3;0;0;0;10MAC10EZ110§§XK93;29361563;ЗАЩ ОБЛАПАЧИВАНИЕ ТЕМП НД $ TEMP LP BLADING PROT;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;3;0;0;0;10MAC10EZ110§§XK94;29361566;ЗАЩ ОБЛАПАЧИВАНИЕ ТЕМП НД $ TEMP LP BLADING PROT;1;;ВЫС $ HIGH;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC10EZ110§§XK96;29361561;ЗАЩ ОБЛАПАЧИВАНИЕ ТЕМП НД $ TEMP LP BLADING PROT;1;;БВЫКЛ $ TRIP;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;3;0;0;0;10MAC10EZ210§§XK93;29362274;НД 1 ЗАЩ ПО ВЫХ ТЕМП $ LP 1 EXHAUST TEMP PROT;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;3;0;0;0;10MAC10EZ210§§XK94;29362276;НД 1 ЗАЩ ПО ВЫХ ТЕМП $ LP 1 EXHAUST TEMP PROT;1;;ВЫС $ HIGH;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC10EZ210§§XK96;29362273;НД 1 ЗАЩ ПО ВЫХ ТЕМП $ LP 1 EXHAUST TEMP PROT;1;;БВЫКЛ $ TRIP;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC10FT011A§ASEL3§OUT_AL;29361685;Output Quality Alarm;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC10FT011A§ASEL3§Q_AL1;29363105;Quality Alarm IN 1;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC10FT011A§ASEL3§Q_AL2;29363103;Quality Alarm IN 2;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC10FT011A§ASEL3§Q_AL3;29363102;Quality Alarm IN 3;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;6;0;0;0;10MAC10FT011A§ASEL3§TRBL_AL;29362891;Trouble Alarm;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10FT011A§XQ01§CF;29361151;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC10FT011A§§DEV_AL1;29361366;;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC10FT011A§§DEV_AL2;29361367;;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC10FT011A§§DEV_AL3;29361369;;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;6;0;0;0;10MAC10FT011A§§Q_AL;29362655;ТЕМП ВНУТ КОРП НД $ TEMP LP INNER CASING;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10FT071A§XQ01§CF;29361261;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10FT071A§§Q_AL;29361302;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;3;0;0;0;10MAC10FT071A§§XH21;29378631;НД 1 ВЫХ ТЕМП ВЫС $ LP 1 EXHAUST TEMP HIGH;1;;> 70.0 °C;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC10FT071A§§XK20;29360915;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;ОШ-КА $ FAIL;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC10FT071A§§XM47;29362598;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;КАН1 ОШ-КА $ CAN1 FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC10FT071A§§XM48;29362596;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;КАН1 ОШ-КА $ CAN1 FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC10FT071A§§XM49;29362594;НД 1 ВЫХ ТЕМП $ LP 1 EXHAUST TEMP;1;;КАН3 ОШ-КА $ CAN3 FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;3;0;0;0;10MAC11AA012§§XM01;29362908;BUTTERFLY VLV CTRL O/P HW;1;;FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;3;0;0;0;10MAC11AA012§§XM02;29362909;BUTTERFLY VLV CTRL O/P OPPNT;1;;FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;3;0;0;0;10MAC11CL011§§XG01;29364087;L ПОДДОН ДР.З СКРЩ ТР-А $ L DRN PAN BUT-V CRSVR PIP;1;;ВЫС $ HIGH;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CL011§§XM20;29364699;L ПОДДОН ДР.З СКРЩ ТР-А $ L DRN PAN BUT-V CRSVR PIP;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CP001§XQ01§CF;29361033;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CP001§§Q_AL;29362660;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CP001§§XM20;29362764;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;КАН ОШ-КА $ CAN FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CP002§XQ01§CF;29361115;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CP002§§Q_AL;29362353;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CP002§§XM20;29360883;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;КАН ОШ-КА $ CAN FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CP003§XQ01§CF;29362667;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CP003§§Q_AL;29362148;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CP003§§XM20;29360712;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;КАН ОШ-КА $ CAN FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CT001A§XQ01§CF;29363975;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11CT001A§§XM20;29364513;СКРЩ ТР-А ТУРБ НД перед Т.пара $ CRSVR PIP LPT U/STR STMT;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11DG010§XQ01§CF;29361621;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11DG010§XQ01§Q_AL;29361649;ДР.З ПОЗ ОГР $ BUTTERFLY VLV POSN LMT;1;;FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11DG010§XQ02§CF;29361554;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC11DG010§XQ52§CF;29360787;Calculation Fault;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC11DG010§XQ52§COM;29363000;COMMISSIONING Mode;1;;COM-MODE;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC11DG010§XQ52§EXT;29361678;Status EXTERNAL;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;1;227;-1;0;0;0;10MAC11DG010§XQ52§INT;29361939;Status INTERNAL;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC11DG010§XQ52§INT_REJ;29362732;Reject to INTERNAL Mode;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC11DG010§XQ52§P_DOWN;29360845;Protection Execution DOWN;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC11DG010§XQ52§P_UP;29361149;Protection Execution UP;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;14;0;0;0;10MAC11DG010§XQ52§RESET_P;29362703;Operator Response;1;;RESET;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11DG010§XQ52§TRBL_AL;29362245;Trouble Alarm;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC11DG010§XT53§OUT;29361062;Binary Output;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC11DG010§XT54§OUT;29362620;Binary Output;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11DG010§§Q_AL;29360919;BUTTERFLY VLV POSN LMT DYD;1;;FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC11DG050§XT52§OUT;29363025;Binary Output;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC11DG050§XT54§OUT;29362056;Binary Output;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC11DG050§XT55§OUT;29363018;Binary Output;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11DG050§§XM01;29362090;ДР.З РЕГ ПОЗ $ BUTTERFLY VLV POSN CTRL;1;;NONCOINC;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC11DG050§§XT02;29362166;BUTTERFLY VLV POSN CTRL LMT;1;;EFT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11FG151§XQ01§CF;29360592;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11FG151§§Q_AL;29362756;ДР.З ПОЗ ДЕЙСТВ ВЕЛ $ BUTTERFLY VLV POSN ACT VAL;1;;FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;10MAC11FG151§§XH01;29361269;ДР.З ПОЗ ДЕЙСТВ ВЕЛ $ BUTTERFLY VLV POSN ACT VAL;1;;OPEN;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;1;227;-1;0;0;0;10MAC11FG151§§XH02;29361268;ДР.З ПОЗ ДЕЙСТВ ВЕЛ $ BUTTERFLY VLV POSN ACT VAL;1;;N. CLOSED;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC11FG151§§XH52;29361332;ДР.З ПОЗ ДЕЙСТВ ВЕЛ $ BUTTERFLY VLV POSN ACT VAL;1;;CLOSED;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11FG151§§XM03;29361779;ДР.З ПОЗ ДЕЙСТВ ВЕЛ $ BUTTERFLY VLV POSN ACT VAL;1;;NONCOINC;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC11FG151§§XM20;29361593;ДР.З ПОЗ ДЕЙСТВ ВЕЛ $ BUTTERFLY VLV POSN ACT VAL;1;;FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC11FG151§§ZV01;29361462;BUTTERFLY VLV POSN NOT OPEN;1;;FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11FP001§XQ01§CF;29362700;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11FP001§XQ01§Q_AL;29360709;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11FP001§XQ02§CF;29363067;Calculation Fault;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11FP001§§Q_AL;29361188;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;ОШ-КА $ FAULT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11FP001§§XK20;29362183;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;ОШ-КА $ FAIL;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC11FP001§§XK21;29362179;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;ОШ-КА $ FAIL;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC11FP001§§XM47;29360956;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;КАН1 ОШ-КА $ CAN1 FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC11FP001§§XM48;29360935;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;КАН2 ОШ-КА $ CAN2 FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC11FP001§§XM49;29360933;СКРЩ ТР-А ТУРБ НД перед ДАВ $ CRSVR PIP LPT U/STR PRES;1;;КАН3 ОШ-КА $ CAN3 FLT;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC40EE001§SLC§COM;29363183;COMMISSIONING Mode;1;;COM-MODE;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;10MAC40EE001§§XA01;29360874;ПТСУ НД СГОР 1 $ SLC LP COMB 1;1;;ВКЛ $ ON;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC40EE001§§XA02;29360888;ПТСУ НД СГОР 1 $ SLC LP COMB 1;1;;ВЫКЛ $ OFF;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC45AA011§SOV§COM;29360677;COMMISSIONING Mode;1;;COM-MODE;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA011§SOV§FB_ERR;29363159;Feedback Error;1;;FB ERR;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA011§SOV§F_CLOSE;29361911;Failed to CLOSE;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA011§SOV§F_OPEN;29362377;Failed to OPEN;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA011§SOV§P_CLOSE;29362586;Protection Execution CLOSE;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA011§SOV§P_OPEN;29362255;Protection Execution OPEN;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA011§SOV§Q_AL;29362102;Quality Alarm;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;14;0;0;0;10MAC45AA011§SOV§RESET_P;29362743;Operator Response;1;;RESET;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA011§SOV§SD_NCL;29360698;Status Discrepancy NOT CLOSED;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA011§SOV§SD_NOP;29361176;Status Discrepancy NOT OPENED;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC45AA011§SOV§TAGOUT;29361433;TAGOUT Mode;1;;TAGOUT;0;0;1;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA011§SOV§TRBL;29362146;Equipment in TROUBLE;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;11;6;0;0;0;10MAC45AA011§SOV§TRBL_AL;29361285;Trouble Alarm;2;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC45AA011§§TRBL_AL;29374016;НД ПЗК 1 ПИЛОТ СОЛ-КЛ $ LP ESV 1 PILOT SOLV;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC45AA011§§XB01;29362666;НД ПЗК 1 ПИЛОТ СОЛ-КЛ $ LP ESV 1 PILOT SOLV;1;;ВКЛ $ ON;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;10MAC45AA011§§XB02;29362665;НД ПЗК 1 ПИЛОТ СОЛ-КЛ $ LP ESV 1 PILOT SOLV;1;;ВЫКЛ $ OFF;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC45AA011§§XB41;29361027;НД ПЗК 1 ПИЛОТ СОЛ-КЛ $ LP ESV 1 PILOT SOLV;1;;ТСТ ПОЗ $ TESTPOSN;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC45AA011§§XB57;29361007;НД ПЗК 1 ПИЛОТ СОЛ-КЛ $ LP ESV 1 PILOT SOLV;1;;МЕСТ $ LOCAL;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC45AA013§SOV§COM;29362788;COMMISSIONING Mode;1;;COM-MODE;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA013§SOV§FB_ERR;29362877;Feedback Error;1;;FB ERR;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA013§SOV§F_CLOSE;29362872;Failed to CLOSE;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA013§SOV§F_OPEN;29361930;Failed to OPEN;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA013§SOV§P_CLOSE;29360714;Protection Execution CLOSE;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA013§SOV§P_OPEN;29363030;Protection Execution OPEN;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA013§SOV§Q_AL;29362521;Quality Alarm;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;14;0;0;0;10MAC45AA013§SOV§RESET_P;29361746;Operator Response;1;;RESET;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA013§SOV§SD_NCL;29362203;Status Discrepancy NOT CLOSED;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;-1;0;0;0;10MAC45AA013§SOV§SD_NOP;29362444;Status Discrepancy NOT OPENED;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC45AA013§SOV§TAGOUT;29361018;TAGOUT Mode;1;;TAGOUT;0;0;1;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC45AA013§SOV§TRBL;29361008;Equipment in TROUBLE;1;;;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;11;6;0;0;0;10MAC45AA013§SOV§TRBL_AL;29362043;Trouble Alarm;2;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;6;0;0;0;10MAC45AA013§§TRBL_AL;29374032;НД ПЗК 1 БВЫКЛ СОЛ-КЛ 1 $ LP ESV 1 TRIP SOLV 1;1;;present;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;1;195;-1;0;0;0;10MAC45AA013§§XB01;29361699;НД ПЗК 1 БВЫКЛ СОЛ-КЛ 1 $ LP ESV 1 TRIP SOLV 1;1;;ВКЛ $ ON;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;195;-1;0;0;0;10MAC45AA013§§XB02;29361700;НД ПЗК 1 БВЫКЛ СОЛ-КЛ 1 $ LP ESV 1 TRIP SOLV 1;1;;ВЫКЛ $ OFF;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC45AA013§§XB41;29361778;НД ПЗК 1 БВЫКЛ СОЛ-КЛ 1 $ LP ESV 1 TRIP SOLV 1;1;;ТСТ ПОЗ $ TESTPOSN;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;6;0;0;0;10MAC45AA013§§XB57;29361831;НД ПЗК 1 БВЫКЛ СОЛ-КЛ 1 $ LP ESV 1 TRIP SOLV 1;1;;МЕСТ $ LOCAL;0;0;0;
2025.10.28 00:00:00.000 GMT+00:00;0;227;1;0;0;0;10MAC45AA014§SOV§COM;29362571;COMMISSIONING Mode;1;;COM-MODE;0;0;0;
