Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2025.10.22 00:00:00.000 GMT+00:00;26.25868;195;L0HNE01CQ003§212285§OUT;28313508;Output value;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;26.482101;195;L0HNE01CQ003§§XQ01;28311855;~КОНЦ CO НА ВЫХ ИЗ КОТЛ;ppm;1;0.0;1000.0;
2025.10.22 00:00:00.000 GMT+00:00;28.352571;195;L0HNE01CQ003§§XQ10;28314312;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;11.733217;195;L0HNE01CQ004§212085§OUT;28313498;Output value;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;12.1251745;195;L0HNE01CQ004§§XQ01;28311778;~КОНЦ NOх НА ВЫХ ИЗ КОТЛ;ppm;1;0.0;200.0;
2025.10.22 00:00:00.000 GMT+00:00;11.756692;195;L0HNE01CQ004§§XQ10;28314302;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;17.390003;195;L0HNE01CT001A§§XQ01;28311923;~T ДЫМ ГАЗ НА ВЫХ ИЗ ДЫМ ТРУБ;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;88.70001;195;L0HNE01CT001§§XQ01;28311635;~T ДЫМ ГАЗ НА ВЫХ ИЗ ДЫМ ТРУБ;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;88.709625;195;L0HNE01CT001§§XQ10;28314429;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;1280.3192;195;L0LAA01CL001§§XQ01;28311745;~L1 В ДЕАЭР;мм;1;300.0;2100.0;
2025.10.22 00:00:00.000 GMT+00:00;1298.0881;195;L0LAA01CL002§§XQ01;28311899;~L2 В ДЕАЭР;мм;1;300.0;2100.0;
2025.10.22 00:00:00.000 GMT+00:00;1269.4509;195;L0LAA01CL101§§XQ01;28311723;~L3 В ДЕАЭР;мм;1;300.0;2100.0;
2025.10.22 00:00:00.000 GMT+00:00;1280.3883;195;L0LAA01CL901§§XQ01;28312499;~L В ДЕАЭР;мм;1;300.0;2100.0;
2025.10.22 00:00:00.000 GMT+00:00;3.3846083;195;L0LAA01CP101§§XQ01;28311910;~P ВОД ДЕАЭР;бар;1;0.0;10.0;
2025.10.22 00:00:00.000 GMT+00:00;144.30002;195;L0LAA01CT001§§XQ01;28311555;~Т ВОД ДЕА;°C;1;-100.0;450.0;
2025.10.22 00:00:00.000 GMT+00:00;-12.522705;195;L0LAA01DL101§1026308§OUT;28312645;Output value;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;1250.0;227;L0LAA01DL101§ЗАДАТЧИК§OUT;28312644;Output value;мм;1;1000.0;2100.0;
2025.10.22 00:00:00.000 GMT+00:00;1150.0;227;L0LAA01DL102§1025288§OUT;28313329;Output value;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;195;L0LAA01DL102§1026315§OUT;28312646;Output value;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAA01EY002§§XQ02;28312626;~ЗАЩ ЛОК ПНЖ L ДЕАЭР;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;5.0490985;195;L0LAB10CP001§§XQ01;28311784;~P ПВ ВКОЛ ПЭН НД;бар;1;0.0;10.0;
2025.10.22 00:00:00.000 GMT+00:00;5.0524635;195;L0LAB10CP001§§XQ10;28314351;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB10CP910§§XQ01;28312501;~dP НАСЫЩ-ВСАС ПЭН;МПа;2;0.0;1.0;
2025.10.22 00:00:00.000 GMT+00:00;146.80002;195;L0LAB10CT001§§XQ01;28311699;~Т ПВ ВКОЛ ПЭН НД;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB10EY001§§XQ01;28312531;~ЗАЩ ПНЖ КАВИТАЦ ЗАПАС ПЭН ВД-А;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB10EY001§§XQ02;28312530;~ЗАЩ ПНЖ КАВИТАЦ ЗАПАС ПЭН ВД-А;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;13.8751;195;L0LAB11CP002§§XQ01;28311640;~P ВСАС ПАТР ВД/СД "А";бар;1;0.0;25.0;
2025.10.22 00:00:00.000 GMT+00:00;14.180199;195;L0LAB11CP003§§XQ01;28311566;~P НАП ПАТР ВД/СД "А";бар;1;0.0;250.0;
2025.10.22 00:00:00.000 GMT+00:00;125.78366;195;L0LAB11CP004§§XQ01;28311636;~P ПВ НАП ТР ПЭН ВД/СД А;бар;1;0.0;160.0;
2025.10.22 00:00:00.000 GMT+00:00;13.504703;195;L0LAB11CP005§§XQ01;28311759;~P ПВ СТОР ВСАС ПЭН-A ВД/СД;бар;1;0.0;40.0;
2025.10.22 00:00:00.000 GMT+00:00;125.495415;195;L0LAB11CP006§§XQ01;28311772;~P ПВ НАП ПЭН ВД/СД А;бар;1;0.0;160.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB11CP910§201112§OUT;28312612;Specific Volume [m3 /kg];;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB11CP910§201119§OUT;28312613;Output value;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB11CP910§72006§OUT;28312597;Output value;МПа;2;0.0;4.0;
2025.10.22 00:00:00.000 GMT+00:00;11.340402;195;L0LAB11CP910§§XQ01;28312502;~dP НАСЫЩ-ВСАС ПЭН ВД-А;бар;1;0.0;10.0;
2025.10.22 00:00:00.000 GMT+00:00;-0.25417328;195;L0LAB11CP911§§XQ01;28312579;~Р-Р ЗА-ДО НПР ЗДВ ПЭН ВД/СД А;бар;1;0.0;160.0;
2025.10.22 00:00:00.000 GMT+00:00;144.70001;195;L0LAB11CT001§§XQ01;28311832;~Т ПВ СТОР ВСАС ПЭН A  ВД/СД;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;1.961;227;L0LAB11EY001§§XQ01;28312580;~ЗАЩ ПНЖ КАВИТАЦ ЗАПАС ПЭН ВД/СД-А;;1;0.0;10.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;227;L0LAB11EY001§§XQ02;28312581;~ЗАЩ ПНЖ КАВИТАЦ ЗАПАС ПЭН ВД/СД-А;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB11EY002§201142§OUT;28313352;Output value;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB11EY002§§XQ01;28312616;~ЗАЩ ПНЖ Р ПВ НПР ПЭН ВД/СД-А;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB11EY002§§XQ02;28312615;~ЗАЩ ПВШ F ПВ ПЭН ВД/СД-А;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;121.67;227;L0LAB11EY101§§XQ01;28313357;~ЗАЩ ПВШ F ПВ ПЭН ВД/СД-А;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;227;L0LAB11EY101§§XQ02;28313353;~ЗАЩ ПВШ F ПВ ПЭН ВД/СД-А;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;13.422765;195;L0LAB21CP002§§XQ01;28311652;~P ВСАС ПАТР ВД/СД "Б";бар;1;0.0;25.0;
2025.10.22 00:00:00.000 GMT+00:00;128.93365;195;L0LAB21CP003§§XQ01;28311849;~P НАП ПАТР ВД/СД "Б";бар;1;0.0;250.0;
2025.10.22 00:00:00.000 GMT+00:00;125.73343;195;L0LAB21CP004§§XQ01;28311639;~P ПВ НАП ТР ПЭН ВД/СД Б;бар;1;0.0;160.0;
2025.10.22 00:00:00.000 GMT+00:00;13.481287;195;L0LAB21CP005§§XQ01;28311704;~P ПВ СТОР ВСАС ПЭН-Б ВД/СД;бар;1;0.0;40.0;
2025.10.22 00:00:00.000 GMT+00:00;125.400314;195;L0LAB21CP006§§XQ01;28311628;~P ПВ НАП ТР ПЭН ВД/СД Б;бар;1;0.0;160.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB21CP910§72006§OUT;28312598;Output value;МПа;2;0.0;4.0;
2025.10.22 00:00:00.000 GMT+00:00;11.210285;195;L0LAB21CP910§§XQ01;28312504;~dP НАСЫЩ-ВСАС ПЭН ВД-Б;бар;1;0.0;10.0;
2025.10.22 00:00:00.000 GMT+00:00;-0.26010132;195;L0LAB21CP911§§XQ01;28312582;~Р-Р ЗА-ДО НПР ЗДВ ПЭН ВД/СД Б;бар;1;0.0;160.0;
2025.10.22 00:00:00.000 GMT+00:00;145.1;195;L0LAB21CT001§§XQ01;28311833;~Т ПВ СТОР ВСАС ПЭН-Б ВД/СД;°C;1;0.0;500.0;
2025.10.22 00:00:00.000 GMT+00:00;1.961;227;L0LAB21EY001§§XQ01;28312584;~ЗАЩ ПНЖ КАВИТАЦ ЗАПАС ПЭН ВД/СД-Б;;1;0.0;1.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;227;L0LAB21EY001§§XQ02;28312583;~ЗАЩ ПНЖ КАВИТАЦ ЗАПАС ПЭН ВД/СД-Б;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB21EY002§§XQ01;28312618;~ЗАЩ ПНЖ Р ПВ НПР ПЭН ВД/СД-Б;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB21EY002§§XQ02;28312617;~ЗАЩ ПНЖ Р ПВ НПР ПЭН ВД/СД-Б;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB21EY101§201142§OUT;28313356;Output value;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;121.67;227;L0LAB21EY101§§XQ01;28313354;~ЗАЩ ПВШ F ПВ ПЭН ВД/СД-Б;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;227;L0LAB21EY101§§XQ02;28313355;~ЗАЩ ПВШ F ПВ ПЭН ВД/СД-Б;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB30CF101_§§XQ01;28313459;~РАСХ ПВ ВД;кг/с;2;0.0;73.92;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB30CF101§1ASMON§XQ01;28313501;~РАСХ ПВ ВД;кг/с;2;0.0;73.92;
2025.10.22 00:00:00.000 GMT+00:00;53.02537;195;L0LAB30CF101§§XQ01;28311881;~РАСХ ПВ ВД;кг/с;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;51.08985;195;L0LAB30CF101§§XQ10;28314339;;;1;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;0.0;7;L0LAB30CP001§QTY_SET§OUT;28312893;Sum;;2;0.0;100.0;
2025.10.22 00:00:00.000 GMT+00:00;125.38121;195;L0LAB30CP001§§XQ01;28311680;~Р ПВ ВД НКОЛ ПЭН ВД/СД;бар;1;0.0;160.0;
