DATE;TIME;10MAC10CT072A§§XQ01;10MAC10CT073A§§XQ01;10MAC10CT013A§§XQ01;10MAC10CT012A§§XQ01;10MAC10CT011A§§XQ01;10MAC10CT071A§§XQ01;10MAC11CT001A§§XQ01;10MAC10CT071A§XQ01§CF;10MAC10CT012A§XQ01§CF;10MAC10CT013A§XQ01§CF;10MAC10CT011A§XQ01§CF;10MAC10CT072A§XQ01§CF;10MAC10CT073A§XQ01§CF;10MAC11CT001A§XQ01§CF;
22.02.2023;04:00:00,000;28,691;28,793;31,500;30,467;31,300;28,581;230,07;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;04:30:00,000;29,175;29,166;32,000;30,900;31,833;29,108;229,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;05:00:00,000;29,643;29,698;32,400;31,250;32,067;29,551;229,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;05:30:00,000;30,072;30,100;32,700;31,550;32,433;29,896;229,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;06:00:00,000;30,452;30,564;32,967;31,800;32,850;30,298;229,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;06:30:00,000;30,824;30,907;33,225;32,025;32,850;30,663;229,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;07:00:00,000;31,043;31,124;33,433;32,225;33,100;30,913;229,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;07:30:00,000;31,054;31,092;33,300;32,150;33,000;30,918;229,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;08:00:00,000;30,956;31,097;33,100;31,900;32,925;30,859;228,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;08:30:00,000;30,991;31,021;33,000;32,025;32,900;30,826;228,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;09:00:00,000;30,839;30,934;32,767;31,733;32,550;30,723;228,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;09:30:00,000;30,674;30,766;32,550;31,400;32,150;30,579;228,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;10:00:00,000;30,466;30,520;32,300;31,333;32,000;30,372;228,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;10:30:00,000;30,365;30,289;32,300;31,200;32,000;30,202;228,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;11:00:00,000;30,278;30,332;32,200;31,100;31,867;30,191;229,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;11:30:00,000;30,327;30,389;32,300;31,200;32,000;30,121;229,15;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;12:00:00,000;30,444;30,484;32,400;31,325;32,200;30,289;229,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;12:30:00,000;30,571;30,566;32,500;31,433;32,175;30,379;229,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;13:00:00,000;30,701;30,783;32,700;31,467;32,400;30,509;229,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;13:30:00,000;30,898;31,048;33,100;31,850;32,800;30,750;230,03;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;14:00:00,000;31,236;31,382;33,500;32,267;33,200;31,122;230,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;14:30:00,000;31,629;31,671;33,700;32,600;33,500;31,485;230,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;15:00:00,000;31,933;32,001;34,000;32,850;33,600;31,808;230,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;15:30:00,000;32,220;32,182;34,150;33,050;33,733;32,101;230,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;16:00:00,000;32,364;32,440;34,233;33,175;33,900;32,269;230,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;16:30:00,000;32,519;32,611;34,300;33,267;34,000;32,405;231,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;17:00:00,000;32,676;32,665;34,267;33,350;34,000;32,481;231,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;17:30:00,000;32,768;32,820;34,333;33,533;34,050;32,616;231,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;18:00:00,000;32,855;32,949;34,400;33,600;34,100;32,730;231,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;18:30:00,000;32,920;32,931;34,500;33,550;34,050;32,714;231,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;19:00:00,000;32,920;32,991;34,500;33,600;34,200;32,763;230,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;19:30:00,000;33,012;33,034;34,600;33,700;34,200;32,844;230,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;20:00:00,000;33,067;33,121;34,600;33,700;34,300;32,898;230,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;20:30:00,000;33,034;33,072;34,400;33,600;34,100;32,841;230,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;21:00:00,000;32,991;33,075;34,300;33,600;34,100;32,839;230,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;21:30:00,000;32,936;32,978;34,275;33,600;34,050;32,828;230,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;22:00:00,000;32,923;32,991;34,350;33,600;34,050;32,790;230,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;22:30:00,000;33,042;33,097;34,450;33,650;34,150;32,877;230,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;23:00:00,000;32,953;33,023;34,400;33,600;34,100;32,809;230,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
22.02.2023;23:30:00,000;32,974;33,067;34,580;33,600;34,200;32,836;230,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;00:00:00,000;33,096;33,096;34,667;33,800;34,400;32,977;231,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;00:30:00,000;33,153;33,229;34,700;33,800;34,500;33,137;231,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;01:00:00,000;33,213;33,213;34,733;33,900;34,450;33,061;231,45;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;01:30:00,000;33,221;33,332;34,700;33,800;34,400;33,058;231,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;02:00:00,000;33,273;33,316;34,850;33,850;34,550;33,148;231,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;02:30:00,000;33,267;33,311;34,800;33,850;34,500;33,088;231,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;03:00:00,000;33,129;33,210;34,500;33,633;34,225;32,926;231,02;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;03:30:00,000;32,985;33,058;34,200;33,400;34,000;32,776;230,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;04:00:00,000;32,775;32,822;34,100;33,300;33,800;32,616;230,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;04:30:00,000;32,546;32,635;34,000;33,200;33,700;32,492;230,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;05:00:00,000;32,464;32,562;33,950;33,050;33,650;32,326;230,15;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;05:30:00,000;32,361;32,430;33,850;33,050;33,600;32,269;230,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;06:00:00,000;32,380;32,361;33,850;33,000;33,600;32,212;230,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;06:30:00,000;32,350;32,416;33,800;32,967;33,600;32,220;230,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;07:00:00,000;32,269;32,261;33,800;32,900;33,550;32,104;229,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;07:30:00,000;32,166;32,231;33,700;32,800;33,500;32,036;229,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;08:00:00,000;32,076;32,036;33,600;32,700;33,400;31,952;229,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;08:30:00,000;31,900;31,925;33,600;32,600;33,300;31,786;229,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;09:00:00,000;31,797;31,846;33,400;32,400;33,050;31,634;229,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;09:30:00,000;31,746;31,773;33,450;32,400;33,250;31,507;229,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;10:00:00,000;31,629;31,763;33,350;32,350;33,100;31,504;229,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;10:30:00,000;31,693;31,797;33,500;32,400;33,175;31,523;230,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;11:00:00,000;31,835;31,990;33,600;32,600;33,250;31,721;230,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;11:30:00,000;31,995;32,139;33,800;32,700;33,500;31,906;230,65;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;12:00:00,000;32,215;32,275;33,867;32,967;33,475;32,109;231,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;12:30:00,000;32,478;32,538;34,050;33,167;33,650;32,372;231,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;13:00:00,000;32,448;32,511;33,900;33,100;33,700;32,323;231,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;13:30:00,000;32,312;32,410;33,900;33,000;33,600;32,245;231,75;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;14:00:00,000;32,323;32,386;33,867;33,000;33,400;32,171;232,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;14:30:00,000;32,226;32,334;33,700;32,900;33,500;32,117;232,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;15:00:00,000;32,226;32,275;33,650;32,900;33,400;32,117;232,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;15:30:00,000;32,253;32,275;33,650;32,900;33,433;32,171;232,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;16:00:00,000;32,166;32,188;33,500;32,800;33,300;32,036;232,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;16:30:00,000;32,204;32,237;33,433;32,950;33,200;32,090;232,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;17:00:00,000;32,161;32,215;33,500;32,800;33,250;32,049;232,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;17:30:00,000;32,131;32,150;33,500;32,700;33,250;32,010;232,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;18:00:00,000;32,041;32,082;33,375;32,700;33,125;31,900;232,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;18:30:00,000;32,063;32,085;33,400;32,700;33,200;31,946;232,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;19:00:00,000;32,063;32,074;33,340;32,700;33,200;31,938;232,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;19:30:00,000;31,990;32,036;33,400;32,600;33,100;31,859;232,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;20:00:00,000;31,979;32,036;33,520;32,767;33,450;31,878;232,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;20:30:00,000;32,282;32,345;34,100;33,000;33,775;32,123;233,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;21:00:00,000;32,492;32,551;34,150;33,200;33,900;32,372;233,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;21:30:00,000;32,622;32,640;34,400;33,300;34,000;32,464;233,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;22:00:00,000;32,736;32,844;34,300;33,400;34,050;32,580;233,25;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;22:30:00,000;32,841;32,920;34,500;33,500;34,200;32,703;233,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;23:00:00,000;32,931;33,007;34,500;33,600;34,200;32,801;233,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
23.02.2023;23:30:00,000;32,947;32,996;34,500;33,600;34,300;32,790;233,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;00:00:00,000;32,991;33,034;34,600;33,600;34,350;32,868;233,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;00:30:00,000;33,418;33,457;35,575;34,400;35,233;33,258;233,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;01:00:00,000;33,842;33,859;36,567;35,233;36,400;33,634;234,05;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;01:30:00,000;33,766;33,815;36,600;35,550;36,450;33,571;234,25;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;02:00:00,000;33,680;33,723;36,600;35,500;36,400;33,525;234,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;02:30:00,000;33,750;33,772;36,700;35,700;36,500;33,555;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;03:00:00,000;33,750;33,788;36,700;35,567;36,450;33,631;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;03:30:00,000;33,905;33,964;36,800;35,733;36,600;33,766;234,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;04:00:00,000;34,043;34,070;36,900;35,750;36,750;33,875;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;04:30:00,000;34,149;34,190;36,950;35,900;36,700;34,008;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;05:00:00,000;34,285;34,287;37,050;36,050;36,900;34,138;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;05:30:00,000;34,423;34,488;37,200;36,000;36,900;34,249;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;06:00:00,000;34,499;34,542;37,300;36,050;37,000;34,367;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;06:30:00,000;34,472;34,537;37,200;36,050;36,900;34,301;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;07:00:00,000;34,290;34,323;37,100;35,900;36,867;34,141;234,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;07:30:00,000;34,173;34,190;37,000;35,800;36,850;34,038;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;08:00:00,000;34,097;34,130;36,933;35,850;36,733;33,956;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;08:30:00,000;34,081;34,097;36,900;35,800;36,700;33,875;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;09:00:00,000;34,097;34,130;36,900;35,700;36,650;33,947;234,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;09:30:00,000;34,195;34,260;37,000;35,750;36,800;34,092;234,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;10:00:00,000;33,141;33,042;36,020;34,783;36,050;33,053;234,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;10:30:00,000;31,566;31,581;35,000;33,700;34,820;31,513;233,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;11:00:00,000;30,929;30,983;34,600;33,450;34,350;30,821;234,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;11:30:00,000;31,109;31,154;34,700;33,500;34,467;30,956;234,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;12:00:00,000;31,314;31,338;34,800;33,600;34,650;31,151;234,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;12:30:00,000;31,466;31,542;34,900;33,750;34,800;31,416;234,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;13:00:00,000;31,626;31,672;35,000;33,800;34,800;31,515;234,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;13:30:00,000;31,716;31,765;34,980;33,800;34,800;31,553;234,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;14:00:00,000;31,765;31,736;35,067;33,850;34,850;31,607;234,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;14:30:00,000;31,822;31,840;35,100;33,950;34,900;31,683;235,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;15:00:00,000;31,851;31,813;35,100;33,950;34,900;31,683;235,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;15:30:00,000;31,927;31,925;35,200;34,000;34,850;31,846;235,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;16:00:00,000;31,927;31,946;35,100;34,100;34,950;31,824;235,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;16:30:00,000;31,953;31,889;35,100;34,033;34,950;31,881;235,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;17:00:00,000;31,699;31,705;34,900;33,833;34,750;31,643;235,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;17:30:00,000;31,523;31,542;34,850;33,750;34,800;31,423;235,55;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;18:00:00,000;31,423;31,444;34,900;33,700;34,700;31,303;235,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;18:30:00,000;31,289;31,345;34,800;33,600;34,500;31,237;235,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;19:00:00,000;31,108;31,164;34,700;33,500;34,400;31,021;235,25;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;19:30:00,000;31,081;31,059;34,600;33,550;34,400;30,975;235,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;20:00:00,000;30,989;30,994;34,600;33,400;34,400;30,897;235,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;20:30:00,000;31,005;30,994;34,600;33,467;34,400;30,859;235,65;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;21:00:00,000;31,032;31,051;34,700;33,600;34,400;30,934;235,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;21:30:00,000;31,065;31,079;34,650;33,400;34,450;30,902;235,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;22:00:00,000;31,065;31,048;34,600;33,500;34,500;31,005;235,80;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;22:30:00,000;31,081;31,124;34,700;33,550;34,500;30,962;235,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;23:00:00,000;31,133;31,124;34,600;33,550;34,450;30,991;236,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
24.02.2023;23:30:00,000;31,430;31,343;35,280;34,100;35,167;31,274;237,07;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;00:00:00,000;32,035;32,004;36,300;35,050;36,100;31,792;238,00;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;00:30:00,000;32,479;32,519;36,967;35,600;36,733;32,381;238,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;01:00:00,000;32,743;32,784;37,400;36,067;37,250;32,657;238,75;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;01:30:00,000;33,021;33,018;37,650;36,250;37,400;32,907;238,35;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;02:00:00,000;33,164;33,181;37,600;36,300;37,500;33,050;238,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;02:30:00,000;33,278;33,262;37,700;36,400;37,450;33,145;238,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;03:00:00,000;33,373;33,356;37,800;36,533;37,600;33,246;238,53;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;03:30:00,000;33,425;33,468;37,900;36,550;37,700;33,303;238,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;04:00:00,000;33,514;33,528;37,900;36,550;37,700;33,389;238,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;04:30:00,000;33,560;33,577;37,950;36,600;37,700;33,484;238,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;05:00:00,000;33,604;33,680;38,000;36,800;37,700;33,468;238,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;05:30:00,000;33,653;33,598;38,000;36,650;37,750;33,544;238,60;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;06:00:00,000;33,636;33,636;38,050;36,650;37,767;33,566;238,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;06:30:00,000;33,723;33,712;38,050;36,650;37,800;33,528;238,90;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;07:00:00,000;33,653;33,640;38,000;36,650;37,750;33,620;239,20;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;07:30:00,000;33,587;33,606;38,000;36,600;37,700;33,548;239,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;08:00:00,000;33,636;33,628;38,000;36,650;37,800;33,574;239,50;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;08:30:00,000;33,660;33,658;38,100;36,750;37,900;33,567;239,70;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;09:00:00,000;33,848;33,750;38,200;36,850;38,000;33,739;239,85;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;09:30:00,000;33,951;33,900;38,200;36,800;37,950;33,739;240,10;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;10:00:00,000;33,891;33,864;38,100;36,867;38,000;33,815;240,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;10:30:00,000;33,905;33,913;38,100;36,800;37,950;33,777;240,30;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
25.02.2023;11:00:00,000;33,886;33,932;38,000;36,600;37,900;33,736;240,40;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
