Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2024.12.18 00:00:00.000 GMT+00:00;100.0;195;IGV_PID3§23§OUT;28312453;ВНА РЕГУЛИРОВАНИЕ ПО ПИД-ЗАКОНУ ВЫХОД КАНАЛА 3;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;INT§27625§OFFS;28311574;Actual Offset Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;INT§27625§OUT;28311581;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;INT§27638§OFFS;28311589;Actual Offset Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;INT§27638§OUT;28311611;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;32.233795;195;L0EKG20CT005§§XQ01;28313258;T POWER CABINET DKS;;1;-50.0;150.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21201§SP§OUT;28311620;Output Value;сек;2;0.0;1000.0;
2024.12.18 00:00:00.000 GMT+00:00;77.0;227;L0EKG21AA501§49497§OUT;28312999;Difference;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;195;L0EKG21AN001§CDC§RT;28312599;ТАЙМЕР ОБРАТНОГО ОТСЧЕТА;сек;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21AN001§OH_COUNT§INT_OH;28312653;Interval Operating Time (hours);;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;227;L0EKG21AN001§OH_COUNT§MAINTAL;28312657;Maintenance Alarm Limit;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;227;L0EKG21AN001§OH_COUNT§MAINTINT;28312648;Maintenance Interval (hours);;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21AN001§SC_COUNT§INT_SC;28313085;Interval Switching Cycles;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;227;L0EKG21AN001§SC_COUNT§MAINTAL;28313089;Maintenance Alarm Limit;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;227;L0EKG21AN001§SC_COUNT§MAINTINT;28313099;Maintenance Interval (hours);;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21AN001§SC_COUNT§TOT_SC;28313105;Total Switching Cycles;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;55959.45;195;L0EKG21AN001§§CMP_HOUR;28312387;КОМПРЕССОР НАРАБОТКА;час;1;0.0;10000.0;
2024.12.18 00:00:00.000 GMT+00:00;55959.79;195;L0EKG21AN001§§INT_OH;28313112;КОМПРЕССОР НАРАБОТКА МЕЖДУ ТО;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;196.0;195;L0EKG21AN001§§INT_SC;28313108;КОЛИЧЕСТВО ВКЛЮЧЕНИЙ КОМПРЕССОРОВ;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;55959.79;195;L0EKG21AN001§§TOT_OH;28312650;КОМПРЕССОР НАРАБОТКА;;1;0.0;100000.0;
2024.12.18 00:00:00.000 GMT+00:00;196.0;195;L0EKG21AN001§§TOT_SC;28313109;ВКЛЮЧЕНИЙ КОМПРЕССОРОВ;;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;436.80554;195;L0EKG21CE001§IT§OUT;28312440;ТОК ГЛАВНОГО ЭЛЕКТРОДВИГАТЕЛЯ;A;1;0.0;800.0;
2024.12.18 00:00:00.000 GMT+00:00;28.501158;195;L0EKG21CG201§ZT§OUT;28312215;СИГНАЛ О ПОЛОЖЕНИИ РЕГУЛЯТОРА ДАВЛЕНИЯ НА ВСАСЕ;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CG202§47713§OUT;28312691;Output Value;%;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;2.1701431;195;L0EKG21CG202§ZT§OUT;28312018;СИГНАЛ О ПОЛОЖЕНИИ РЕЦИРКУЛЯЦИОННОГО КЛАПАНА;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CG202§§OUT;28312690;СИГНАЛ О ПОЛОЖЕНИИ РЕЦИРКУЛЯЦИОННОГО КЛАПАНА;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;42.679398;195;L0EKG21CG204§ZT§OUT;28312449;СИГНАЛ О ПОЛОЖЕНИИ ДИСКОВОГО ПОВОРОТНОГО КЛАПАНА НА ВСАСЕ;%;1;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;2994.7917;195;L0EKG21CS001§§OUT;28312006;Output Value;об/мин;1;0.0;3000.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT101§SP_THH§OUT;28312313;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT101§SP_TH§OUT;28312190;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT101§THH§OUT;28312910;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT101§TH§OUT;28312911;Output Value;;2;0.0;100.0;
2024.12.18 00:00:00.000 GMT+00:00;84.548615;195;L0EKG21CT101§§OUT;28311699;Output Value;°C;1;-50.0;450.0;
